V1	V2.x	V3	V4	V5	grp	DUP
NC_021694.1	Gnomon	exon	1413640	1413809	486	NO
NC_021694.1	Gnomon	intron	1413810	1414178	487	NO
NC_021694.1	Gnomon	exon	1414179	1414269	488	NO
NC_021694.1	Gnomon	intron	1414270	1414375	489	NO
NC_021694.1	Gnomon	exon	1414376	1414511	490	NO
NC_021694.1	Gnomon	intron	1414512	1415265	491	NO
NC_021694.1	Gnomon	exon	1415266	1415314	492	NO
NC_021694.1	Gnomon	intron	1415315	1415597	493	NO
NC_021694.1	Gnomon	exon	1415598	1415764	494	NO
NC_021694.1	Gnomon	intron	1415765	1416205	495	NO
NC_021694.1	Gnomon	exon	1416206	1416941	496	NO
NC_021696.1	Gnomon	non_coding	1416942	1556256	NA	NA
NC_021694.1	Gnomon	exon	1556257	1556388	498	NO
NC_021694.1	Gnomon	intron	1556389	1557528	499	NO
NC_021694.1	Gnomon	exon	1557529	1557638	500	NO
NC_021694.1	Gnomon	intron	1557639	1693463	501	NO
NC_021694.1	Gnomon	exon	1693464	1693535	502	NO
NC_021694.1	Gnomon	intron	1693536	1745345	503	NO
NC_021694.1	Gnomon	exon	1745346	1745440	504	NO
NC_021694.1	Gnomon	intron	1745441	1778625	505	NO
NC_021694.1	Gnomon	exon	1778626	1784300	506	NO
NC_021694.1	Gnomon	intron	1784301	1790574	507	NO
NC_021694.1	Gnomon	exon	1790575	1790720	508	NO
NC_021694.1	Gnomon	intron	1790721	1830609	509	NO
NC_021694.1	Gnomon	exon	1830610	1830785	510	NO
NC_021694.1	Gnomon	intron	1830786	1839313	511	NO
NC_021694.1	Gnomon	exon	1839314	1839412	512	NO
NC_021694.1	Gnomon	intron	1839413	1850314	513	NO
NC_021694.1	Gnomon	exon	1850315	1850610	514	NO
NC_021694.1	Gnomon	intron	1850611	1850945	515	NO
NC_021694.1	Gnomon	exon	1850946	1850970	516	NO
NC_021694.1	Gnomon	intron	1850971	1851005	517	NO
NC_021694.1	Gnomon	exon	1851006	1852078	518	NO
NC_021694.1	Gnomon	intron	1852079	1854712	519	NO
NC_021694.1	Gnomon	exon	1854713	1854965	520	NO
NC_021694.1	Gnomon	intron	1854966	1871631	521	NO
NC_021694.1	Gnomon	exon	1871632	1871647	522	NO
NC_021694.1	Gnomon	intron	1871648	1876993	523	NO
NC_021694.1	Gnomon	exon	1876994	1877096	524	NO
NC_021696.1	Gnomon	non_coding	1877097	1917224	NA	NA
NC_021694.1	Gnomon	exon	1917225	1917339	526	NO
NC_021694.1	Gnomon	intron	1917340	1917939	527	NO
NC_021694.1	Gnomon	exon	1917940	1918072	528	NO
NC_021694.1	Gnomon	intron	1918073	1920447	529	NO
NC_021694.1	Gnomon	exon	1920448	1920567	530	NO
NC_021694.1	Gnomon	intron	1920568	1921468	531	NO
NC_021694.1	Gnomon	exon	1921469	1921573	532	NO
NC_021694.1	Gnomon	intron	1921574	1922477	533	NO
NC_021694.1	Gnomon	exon	1922478	1923581	534	NO
NC_021694.1	Gnomon	intron	1923582	1928035	535	NO
NC_021694.1	Gnomon	exon	1928036	1928739	536	NO
NC_021696.1	Gnomon	non_coding	1928740	2328469	NA	NA
NC_021694.1	Gnomon	exon	2328470	2329163	538	NO
NC_021694.1	Gnomon	intron	2329164	2329263	539	NO
NC_021694.1	Gnomon	exon	2329264	2330675	540	NO
NC_021694.1	Gnomon	intron	2330676	2364135	541	NO
NC_021694.1	Gnomon	exon	2364136	2364622	542	NO
NC_021696.1	Gnomon	non_coding	2364623	2508406	NA	NA
NC_021694.1	Gnomon	exon	2508407	2508545	544	NO
NC_021694.1	Gnomon	intron	2508546	2511936	545	NO
NC_021694.1	Gnomon	exon	2511937	2512021	546	NO
NC_021694.1	Gnomon	intron	2512022	2515131	547	NO
NC_021694.1	Gnomon	exon	2515132	2515200	548	NO
NC_021694.1	Gnomon	intron	2515201	2520027	549	NO
NC_021694.1	Gnomon	exon	2520028	2520098	550	NO
NC_021694.1	Gnomon	intron	2520099	2521334	551	NO
NC_021694.1	Gnomon	exon	2521335	2521569	552	NO
NC_021694.1	Gnomon	intron	2521570	2524053	553	NO
NC_021694.1	Gnomon	exon	2524054	2524142	554	NO
NC_021694.1	Gnomon	intron	2524143	2524686	555	NO
NC_021694.1	Gnomon	exon	2524687	2524930	556	NO
NC_021694.1	Gnomon	intron	2524931	2541606	557	NO
NC_021694.1	Gnomon	exon	2541607	2541839	558	NO
NC_021694.1	Gnomon	intron	2541840	2542394	559	NO
NC_021694.1	Gnomon	exon	2542395	2542521	560	NO
NC_021694.1	Gnomon	intron	2542522	2543519	561	NO
NC_021694.1	Gnomon	exon	2543520	2543720	562	NO
NC_021694.1	Gnomon	intron	2543721	2544267	563	NO
NC_021694.1	Gnomon	exon	2544268	2544453	564	NO
NC_021694.1	Gnomon	intron	2544454	2551127	565	NO
NC_021694.1	Gnomon	exon	2551128	2551259	566	NO
NC_021694.1	Gnomon	intron	2551260	2556761	567	NO
NC_021694.1	Gnomon	exon	2556762	2556965	568	NO
NC_021694.1	Gnomon	intron	2556966	2557943	569	NO
NC_021694.1	Gnomon	exon	2557944	2558086	570	NO
NC_021694.1	Gnomon	intron	2558087	2560436	571	NO
NC_021694.1	Gnomon	exon	2560437	2560606	572	NO
NC_021694.1	Gnomon	intron	2560607	2560676	573	NO
NC_021694.1	Gnomon	exon	2560677	2560745	574	NO
NC_021696.1	Gnomon	non_coding	2560746	2564116	NA	NA
NC_021694.1	Gnomon	exon	2564117	2565598	576	NO
NC_021694.1	Gnomon	intron	2565599	2566846	577	NO
NC_021694.1	Gnomon	exon	2566847	2566937	578	NO
NC_021694.1	Gnomon	intron	2566938	2568039	579	NO
NC_021694.1	Gnomon	exon	2568040	2568184	580	NO
NC_021694.1	Gnomon	intron	2568185	2568427	581	NO
NC_021694.1	Gnomon	exon	2568428	2568524	582	NO
NC_021694.1	Gnomon	intron	2568525	2568604	583	NO
NC_021694.1	Gnomon	exon	2568605	2568660	584	NO
NC_021694.1	Gnomon	intron	2568661	2568888	585	NO
NC_021694.1	Gnomon	exon	2568889	2568985	586	NO
NC_021694.1	Gnomon	intron	2568986	2569712	587	NO
NC_021694.1	Gnomon	exon	2569713	2569756	588	NO
NC_021694.1	Gnomon	intron	2569757	2570776	589	NO
NC_021694.1	Gnomon	exon	2570777	2570839	590	NO
NC_021694.1	Gnomon	intron	2570840	2571309	591	NO
NC_021694.1	Gnomon	exon	2571310	2571404	592	NO
NC_021694.1	Gnomon	intron	2571405	2572235	593	NO
NC_021694.1	Gnomon	exon	2572236	2572324	594	NO
NC_021694.1	Gnomon	intron	2572325	2573755	595	NO
NC_021694.1	Gnomon	exon	2573756	2573888	596	NO
NC_021694.1	Gnomon	intron	2573889	2575315	597	NO
NC_021694.1	Gnomon	exon	2575316	2575467	598	NO
NC_021694.1	Gnomon	intron	2575468	2577134	599	NO
NC_021694.1	Gnomon	exon	2577135	2577215	600	NO
NC_021694.1	Gnomon	intron	2577216	2577455	601	NO
NC_021694.1	Gnomon	exon	2577456	2577539	602	NO
NC_021694.1	Gnomon	intron	2577540	2578142	603	NO
NC_021694.1	Gnomon	exon	2578143	2578259	604	NO
NC_021694.1	Gnomon	intron	2578260	2579914	605	NO
NC_021694.1	Gnomon	exon	2579915	2580015	606	NO
NC_021694.1	Gnomon	intron	2580016	2580737	607	NO
NC_021694.1	Gnomon	exon	2580738	2580908	608	NO
NC_021694.1	Gnomon	intron	2580909	2581175	609	NO
NC_021694.1	Gnomon	exon	2581176	2581378	610	NO
NC_021696.1	Gnomon	non_coding	2581379	2770480	NA	NA
NC_021694.1	Gnomon	exon	2770481	2773219	612	NO
NC_021694.1	Gnomon	non_coding	2773220	2781990	613	NO
NC_021694.1	Gnomon	exon	2781991	2782139	614	NO
NC_021694.1	Gnomon	intron	2782140	2785474	615	NO
NC_021694.1	Gnomon	exon	2785475	2785544	616	NO
NC_021694.1	Gnomon	intron	2785545	2787767	617	NO
NC_021694.1	Gnomon	exon	2787768	2787867	618	NO
NC_021694.1	Gnomon	intron	2787868	2789569	619	NO
NC_021694.1	Gnomon	exon	2789570	2789707	620	NO
NC_021694.1	Gnomon	intron	2789708	2790576	621	NO
NC_021694.1	Gnomon	exon	2790577	2790620	622	NO
NC_021694.1	Gnomon	intron	2790621	2792472	623	NO
NC_021694.1	Gnomon	exon	2792473	2792578	624	NO
NC_021694.1	Gnomon	intron	2792579	2793021	625	NO
NC_021694.1	Gnomon	exon	2793022	2793094	626	NO
NC_021694.1	Gnomon	intron	2793095	2793264	627	NO
NC_021694.1	Gnomon	exon	2793265	2793347	628	NO
NC_021694.1	Gnomon	intron	2793348	2794686	629	NO
NC_021694.1	Gnomon	exon	2794687	2796125	630	NO
NC_021696.1	Gnomon	non_coding	2796126	2814398	NA	NA
NC_021694.1	Gnomon	exon	2814399	2814577	632	NO
NC_021694.1	Gnomon	intron	2814578	2815198	633	NO
NC_021694.1	Gnomon	exon	2815199	2815419	634	NO
NC_021694.1	Gnomon	intron	2815420	2817699	635	NO
NC_021694.1	Gnomon	exon	2817700	2817844	636	NO
NC_021694.1	Gnomon	intron	2817845	2818616	637	NO
NC_021694.1	Gnomon	exon	2818617	2818787	638	NO
NC_021694.1	Gnomon	intron	2818788	2819894	639	NO
NC_021694.1	Gnomon	exon	2819895	2819959	640	NO
NC_021694.1	Gnomon	intron	2819960	2821167	641	NO
NC_021694.1	Gnomon	exon	2821168	2821607	642	NO
NC_021696.1	Gnomon	non_coding	2821608	2825425	NA	NA
NC_021694.1	Gnomon	exon	2825426	2826348	644	NO
NC_021694.1	Gnomon	intron	2826349	2827366	645	NO
NC_021694.1	Gnomon	exon	2827367	2827500	646	NO
NC_021694.1	Gnomon	intron	2827501	2828063	647	NO
NC_021694.1	Gnomon	exon	2828064	2828244	648	NO
NC_021694.1	Gnomon	intron	2828245	2828324	649	NO
NC_021694.1	Gnomon	exon	2828325	2828497	650	NO
NC_021694.1	Gnomon	intron	2828498	2829070	651	NO
NC_021694.1	Gnomon	exon	2829071	2829213	652	NO
NC_021696.1	Gnomon	non_coding	2829214	2829874	NA	NA
NC_021694.1	Gnomon	exon	2829875	2830607	654	NO
NC_021694.1	Gnomon	intron	2830608	2831708	655	NO
NC_021694.1	Gnomon	exon	2831709	2831842	656	NO
NC_021694.1	Gnomon	intron	2831843	2832407	657	NO
NC_021694.1	Gnomon	exon	2832408	2832588	658	NO
NC_021694.1	Gnomon	intron	2832589	2832668	659	NO
NC_021694.1	Gnomon	exon	2832669	2832841	660	NO
NC_021694.1	Gnomon	intron	2832842	2833414	661	NO
NC_021694.1	Gnomon	exon	2833415	2833558	662	NO
NC_021694.1	Gnomon	intron	2833559	2833986	663	NO
NC_021694.1	Gnomon	exon	2833987	2834084	664	NO
NC_021694.1	Gnomon	intron	2834085	2835553	665	NO
NC_021694.1	Gnomon	exon	2835554	2835699	666	NO
NC_021696.1	Gnomon	non_coding	2835700	2836178	NA	NA
NC_021694.1	Gnomon	exon	2836179	2836196	668	NO
NC_021694.1	Gnomon	intron	2836197	2836728	669	NO
NC_021694.1	Gnomon	exon	2836729	2836830	670	NO
NC_021694.1	Gnomon	intron	2836831	2836908	671	NO
NC_021694.1	Gnomon	exon	2836909	2837022	672	NO
NC_021694.1	Gnomon	intron	2837023	2837764	673	NO
NC_021694.1	Gnomon	exon	2837765	2837839	674	NO
NC_021694.1	Gnomon	intron	2837840	2838869	675	NO
NC_021694.1	Gnomon	exon	2838870	2838983	676	NO
NC_021694.1	Gnomon	intron	2838984	2839272	677	NO
NC_021694.1	Gnomon	exon	2839273	2839383	678	NO
NC_021694.1	Gnomon	intron	2839384	2839468	679	NO
NC_021694.1	Gnomon	exon	2839469	2839563	680	NO
NC_021694.1	Gnomon	intron	2839564	2840212	681	NO
NC_021694.1	Gnomon	exon	2840213	2840818	682	NO
NC_021696.1	Gnomon	non_coding	2840819	2840952	NA	NA
NC_021694.1	Gnomon	exon	2840953	2840963	684	NO
NC_021694.1	Gnomon	intron	2840964	2841383	685	NO
NC_021694.1	Gnomon	exon	2841384	2841443	686	NO
NC_021694.1	Gnomon	intron	2841444	2842958	687	NO
NC_021694.1	Gnomon	exon	2842959	2843155	688	NO
NC_021694.1	Gnomon	intron	2843156	2844426	689	NO
NC_021694.1	Gnomon	exon	2844427	2844568	690	NO
NC_021694.1	Gnomon	intron	2844569	2848555	691	NO
NC_021694.1	Gnomon	exon	2848556	2848715	692	NO
NC_021694.1	Gnomon	intron	2848716	2849215	693	NO
NC_021694.1	Gnomon	exon	2849216	2849907	694	NO
NC_021696.1	Gnomon	non_coding	2849908	2850857	NA	NA
NC_021694.1	Gnomon	exon	2850858	2854121	696	NO
NC_021694.1	Gnomon	intron	2854122	2854927	697	NO
NC_021694.1	Gnomon	exon	2854928	2855028	698	NO
NC_021694.1	Gnomon	intron	2855029	2855286	699	NO
NC_021694.1	Gnomon	exon	2855287	2855408	700	NO
NC_021694.1	Gnomon	intron	2855409	2855751	701	NO
NC_021694.1	Gnomon	exon	2855752	2855866	702	NO
NC_021694.1	Gnomon	intron	2855867	2856805	703	NO
NC_021694.1	Gnomon	exon	2856806	2856963	704	NO
NC_021694.1	Gnomon	intron	2856964	2857869	705	NO
NC_021694.1	Gnomon	exon	2857870	2857928	706	NO
NC_021694.1	Gnomon	intron	2857929	2860385	707	NO
NC_021694.1	Gnomon	exon	2860386	2860475	708	NO
NC_021694.1	Gnomon	intron	2860476	2861005	709	NO
NC_021694.1	Gnomon	exon	2861006	2861089	710	NO
NC_021694.1	Gnomon	intron	2861090	2862827	711	NO
NC_021694.1	Gnomon	exon	2862828	2862967	712	NO
NC_021694.1	Gnomon	intron	2862968	2863709	713	NO
NC_021694.1	Gnomon	exon	2863710	2863893	714	NO
NC_021694.1	Gnomon	intron	2863894	2865332	715	NO
NC_021694.1	Gnomon	exon	2865333	2865415	716	NO
NC_021694.1	Gnomon	intron	2865416	2869995	717	NO
NC_021694.1	Gnomon	exon	2869996	2870133	718	NO
NC_021694.1	Gnomon	intron	2870134	2874297	719	NO
NC_021694.1	Gnomon	exon	2874298	2874440	720	NO
NC_021694.1	Gnomon	intron	2874441	2875213	721	NO
NC_021694.1	Gnomon	exon	2875214	2875280	722	NO
NC_021694.1	Gnomon	intron	2875281	2877796	723	NO
NC_021694.1	Gnomon	exon	2877797	2877876	724	NO
NC_021694.1	Gnomon	intron	2877877	2879610	725	NO
NC_021694.1	Gnomon	exon	2879611	2879782	726	NO
NC_021694.1	Gnomon	intron	2879783	2879900	727	NO
NC_021694.1	Gnomon	exon	2879901	2879944	728	NO
NC_021694.1	Gnomon	intron	2879945	2882238	729	NO
NC_021694.1	Gnomon	exon	2882239	2882328	730	NO
NC_021696.1	Gnomon	non_coding	2882329	2898670	NA	NA
NC_021694.1	Gnomon	exon	2898671	2902137	732	NO
NC_021694.1	Gnomon	intron	2902138	2903156	733	NO
NC_021694.1	Gnomon	exon	2903157	2903395	734	NO
NC_021694.1	Gnomon	intron	2903396	2905114	735	NO
NC_021694.1	Gnomon	exon	2905115	2905279	736	NO
NC_021694.1	Gnomon	intron	2905280	2908733	737	NO
NC_021694.1	Gnomon	exon	2908734	2908816	738	NO
NC_021696.1	Gnomon	non_coding	2908817	2910191	NA	NA
NC_021694.1	Gnomon	exon	2910192	2910967	740	NO
NC_021694.1	Gnomon	intron	2910968	2912140	741	NO
NC_021694.1	Gnomon	exon	2912141	2912216	742	NO
NC_021694.1	Gnomon	intron	2912217	2913166	743	NO
NC_021694.1	Gnomon	exon	2913167	2913258	744	NO
NC_021694.1	Gnomon	intron	2913259	2914391	745	NO
NC_021694.1	Gnomon	exon	2914392	2914463	746	NO
NC_021694.1	Gnomon	intron	2914464	2915285	747	NO
NC_021694.1	Gnomon	exon	2915286	2915380	748	NO
NC_021694.1	Gnomon	intron	2915381	2915978	749	NO
NC_021694.1	Gnomon	exon	2915979	2916045	750	NO
NC_021694.1	Gnomon	intron	2916046	2917625	751	NO
NC_021694.1	Gnomon	exon	2917626	2917682	752	NO
NC_021694.1	Gnomon	intron	2917683	2919363	753	NO
NC_021694.1	Gnomon	exon	2919364	2919844	754	NO
NC_021696.1	Gnomon	non_coding	2919845	2921126	NA	NA
NC_021694.1	Gnomon	exon	2921127	2921201	756	NO
NC_021694.1	Gnomon	intron	2921202	2921354	757	NO
NC_021694.1	Gnomon	exon	2921355	2921467	758	NO
NC_021694.1	Gnomon	intron	2921468	2921569	759	NO
NC_021694.1	Gnomon	exon	2921570	2921845	760	NO
NC_021696.1	Gnomon	non_coding	2921846	2927728	NA	NA
NC_021694.1	Gnomon	exon	2927729	2927834	762	NO
NC_021694.1	Gnomon	intron	2927835	2934663	763	NO
NC_021694.1	Gnomon	exon	2934664	2934832	764	NO
NC_021694.1	Gnomon	intron	2934833	2937759	765	NO
NC_021694.1	Gnomon	exon	2937760	2937878	766	NO
NC_021694.1	Gnomon	intron	2937879	2938301	767	NO
NC_021694.1	Gnomon	exon	2938302	2938409	768	NO
NC_021694.1	Gnomon	intron	2938410	2938943	769	NO
NC_021694.1	Gnomon	exon	2938944	2939057	770	NO
NC_021694.1	Gnomon	intron	2939058	2941887	771	NO
NC_021694.1	Gnomon	exon	2941888	2942064	772	NO
NC_021694.1	Gnomon	intron	2942065	2942743	773	NO
NC_021694.1	Gnomon	exon	2942744	2942879	774	NO
NC_021694.1	Gnomon	intron	2942880	2943981	775	NO
NC_021694.1	Gnomon	exon	2943982	2944187	776	NO
NC_021694.1	Gnomon	intron	2944188	2944867	777	NO
NC_021694.1	Gnomon	exon	2944868	2945017	778	NO
NC_021694.1	Gnomon	intron	2945018	2947050	779	NO
NC_021694.1	Gnomon	exon	2947051	2947172	780	NO
NC_021694.1	Gnomon	intron	2947173	2947369	781	NO
NC_021694.1	Gnomon	exon	2947370	2948676	782	NO
NC_021696.1	Gnomon	non_coding	2948677	3006147	NA	NA
NC_021694.1	Gnomon	exon	3006148	3007522	784	NO
NC_021694.1	Gnomon	non_coding	3007523	3021826	785	NO
NC_021694.1	Gnomon	exon	3021827	3021909	786	NO
NC_021694.1	Gnomon	intron	3021910	3036048	787	NO
NC_021694.1	Gnomon	exon	3036049	3039315	788	NO
NC_021694.1	Gnomon	intron	3039316	3043335	789	NO
NC_021694.1	Gnomon	exon	3043336	3043488	790	NO
NC_021694.1	Gnomon	intron	3043489	3046590	791	NO
NC_021694.1	Gnomon	exon	3046591	3046675	792	NO
NC_021696.1	Gnomon	non_coding	3046676	3052825	NA	NA
NC_021694.1	Gnomon	exon	3052826	3054237	794	NO
NC_021694.1	Gnomon	intron	3054238	3054276	795	NO
NC_021694.1	Gnomon	exon	3054277	3055037	796	NO
NC_021696.1	Gnomon	non_coding	3055038	3055685	NA	NA
NC_021694.1	Gnomon	exon	3055686	3055829	798	NO
NC_021694.1	Gnomon	intron	3055830	3056932	799	NO
NC_021694.1	Gnomon	exon	3056933	3057079	800	NO
NC_021694.1	Gnomon	intron	3057080	3057413	801	NO
NC_021694.1	Gnomon	exon	3057414	3057541	802	NO
NC_021694.1	Gnomon	intron	3057542	3058627	803	NO
NC_021694.1	Gnomon	exon	3058628	3058742	804	NO
NC_021694.1	Gnomon	intron	3058743	3059152	805	NO
NC_021694.1	Gnomon	exon	3059153	3059340	806	NO
NC_021694.1	Gnomon	intron	3059341	3060066	807	NO
NC_021694.1	Gnomon	exon	3060067	3060199	808	NO
NC_021694.1	Gnomon	intron	3060200	3060564	809	NO
NC_021694.1	Gnomon	exon	3060565	3060676	810	NO
NC_021694.1	Gnomon	intron	3060677	3061281	811	NO
NC_021694.1	Gnomon	exon	3061282	3061355	812	NO
NC_021694.1	Gnomon	intron	3061356	3062627	813	NO
NC_021694.1	Gnomon	exon	3062628	3062762	814	NO
NC_021694.1	Gnomon	intron	3062763	3063426	815	NO
NC_021694.1	Gnomon	exon	3063427	3063517	816	NO
NC_021694.1	Gnomon	intron	3063518	3063959	817	NO
NC_021694.1	Gnomon	exon	3063960	3064102	818	NO
NC_021694.1	Gnomon	intron	3064103	3064950	819	NO
NC_021694.1	Gnomon	exon	3064951	3065045	820	NO
NC_021694.1	Gnomon	intron	3065046	3065942	821	NO
NC_021694.1	Gnomon	exon	3065943	3066024	822	NO
NC_021694.1	Gnomon	intron	3066025	3067022	823	NO
NC_021694.1	Gnomon	exon	3067023	3067129	824	NO
NC_021694.1	Gnomon	intron	3067130	3067844	825	NO
NC_021694.1	Gnomon	exon	3067845	3067937	826	NO
NC_021694.1	Gnomon	intron	3067938	3068906	827	NO
NC_021694.1	Gnomon	exon	3068907	3068985	828	NO
NC_021694.1	Gnomon	intron	3068986	3070638	829	NO
NC_021694.1	Gnomon	exon	3070639	3070772	830	NO
NC_021694.1	Gnomon	intron	3070773	3074507	831	NO
NC_021694.1	Gnomon	exon	3074508	3074567	832	NO
NC_021694.1	Gnomon	intron	3074568	3079476	833	NO
NC_021694.1	Gnomon	exon	3079477	3079640	834	NO
NC_021696.1	Gnomon	non_coding	3079641	3085924	NA	NA
NC_021694.1	Gnomon	exon	3085925	3087676	836	NO
NC_021694.1	Gnomon	intron	3087677	3087979	837	NO
NC_021694.1	Gnomon	exon	3087980	3088123	838	NO
NC_021694.1	Gnomon	intron	3088124	3088824	839	NO
NC_021694.1	Gnomon	exon	3088825	3088929	840	NO
NC_021694.1	Gnomon	intron	3088930	3090304	841	NO
NC_021694.1	Gnomon	exon	3090305	3090465	842	NO
NC_021694.1	Gnomon	intron	3090466	3092763	843	NO
NC_021694.1	Gnomon	exon	3092764	3092905	844	NO
NC_021694.1	Gnomon	intron	3092906	3094908	845	NO
NC_021694.1	Gnomon	exon	3094909	3095061	846	NO
NC_021694.1	Gnomon	intron	3095062	3095425	847	NO
NC_021694.1	Gnomon	exon	3095426	3095542	848	NO
NC_021694.1	Gnomon	intron	3095543	3096218	849	NO
NC_021694.1	Gnomon	exon	3096219	3096305	850	NO
NC_021694.1	Gnomon	intron	3096306	3097417	851	NO
NC_021694.1	Gnomon	exon	3097418	3097564	852	NO
NC_021694.1	Gnomon	intron	3097565	3098784	853	NO
NC_021694.1	Gnomon	exon	3098785	3098922	854	NO
NC_021696.1	Gnomon	non_coding	3098923	3102026	NA	NA
NC_021694.1	Gnomon	exon	3102027	3107234	856	NO
NC_021694.1	Gnomon	intron	3107235	3107414	857	NO
NC_021694.1	Gnomon	exon	3107415	3107556	858	NO
NC_021694.1	Gnomon	intron	3107557	3110752	859	NO
NC_021694.1	Gnomon	exon	3110753	3110889	860	NO
NC_021694.1	Gnomon	intron	3110890	3116552	861	NO
NC_021694.1	Gnomon	exon	3116553	3116755	862	NO
NC_021694.1	Gnomon	intron	3116756	3124408	863	NO
NC_021694.1	Gnomon	exon	3124409	3124541	864	NO
NC_021694.1	Gnomon	intron	3124542	3133112	865	NO
NC_021694.1	Gnomon	exon	3133113	3133194	866	NO
NC_021694.1	Gnomon	intron	3133195	3139116	867	NO
NC_021694.1	Gnomon	exon	3139117	3139271	868	NO
NC_021694.1	Gnomon	intron	3139272	3140072	869	NO
NC_021694.1	Gnomon	exon	3140073	3140165	870	NO
NC_021694.1	Gnomon	intron	3140166	3144194	871	NO
NC_021694.1	Gnomon	exon	3144195	3144368	872	NO
NC_021696.1	Gnomon	non_coding	3144369	3151260	NA	NA
NC_021694.1	Gnomon	exon	3151261	3151397	874	NO
NC_021694.1	Gnomon	intron	3151398	3151621	875	NO
NC_021694.1	Gnomon	exon	3151622	3151871	876	NO
NC_021694.1	Gnomon	intron	3151872	3152149	877	NO
NC_021694.1	Gnomon	exon	3152150	3152263	878	NO
NC_021694.1	Gnomon	intron	3152264	3152616	879	NO
NC_021694.1	Gnomon	exon	3152617	3152756	880	NO
NC_021694.1	Gnomon	intron	3152757	3153212	881	NO
NC_021694.1	Gnomon	exon	3153213	3153264	882	NO
NC_021694.1	Gnomon	intron	3153265	3153420	883	NO
NC_021694.1	Gnomon	exon	3153421	3153634	884	NO
NC_021694.1	Gnomon	intron	3153635	3154158	885	NO
NC_021694.1	Gnomon	exon	3154159	3154350	886	NO
NC_021694.1	Gnomon	intron	3154351	3154472	887	NO
NC_021694.1	Gnomon	exon	3154473	3154693	888	NO
NC_021696.1	Gnomon	non_coding	3154694	3162651	NA	NA
NC_021694.1	Gnomon	exon	3162652	3165186	890	NO
NC_021694.1	Gnomon	non_coding	3165187	3167778	891	NO
NC_021694.1	Gnomon	exon	3167779	3168028	892	NO
NC_021694.1	Gnomon	intron	3168029	3170667	893	NO
NC_021694.1	Gnomon	exon	3170668	3170716	894	NO
NC_021694.1	Gnomon	intron	3170717	3171387	895	NO
NC_021694.1	Gnomon	exon	3171388	3171517	896	NO
NC_021694.1	Gnomon	intron	3171518	3173743	897	NO
NC_021694.1	Gnomon	exon	3173744	3173860	898	NO
NC_021696.1	Gnomon	non_coding	3173861	3176891	NA	NA
NC_021694.1	Gnomon	exon	3176892	3177014	900	NO
NC_021694.1	Gnomon	intron	3177015	3180515	901	NO
NC_021694.1	Gnomon	exon	3180516	3180719	902	NO
NC_021694.1	Gnomon	intron	3180720	3181403	903	NO
NC_021694.1	Gnomon	exon	3181404	3181603	904	NO
NC_021694.1	Gnomon	intron	3181604	3182447	905	NO
NC_021694.1	Gnomon	exon	3182448	3182562	906	NO
NC_021694.1	Gnomon	intron	3182563	3184009	907	NO
NC_021694.1	Gnomon	exon	3184010	3184152	908	NO
NC_021694.1	Gnomon	intron	3184153	3185298	909	NO
NC_021694.1	Gnomon	exon	3185299	3185447	910	NO
NC_021694.1	Gnomon	intron	3185448	3185962	911	NO
NC_021694.1	Gnomon	exon	3185963	3187583	912	NO
NC_021696.1	Gnomon	non_coding	3187584	3393422	NA	NA
NC_021694.1	Gnomon	exon	3393423	3394168	914	NO
NC_021694.1	Gnomon	non_coding	3394169	3420424	915	NO
NC_021694.1	Gnomon	exon	3420425	3420699	916	NO
NC_021694.1	Gnomon	intron	3420700	3421270	917	NO
NC_021694.1	Gnomon	exon	3421271	3421381	918	NO
NC_021694.1	Gnomon	intron	3421382	3422685	919	NO
NC_021694.1	Gnomon	exon	3422686	3422816	920	NO
NC_021694.1	Gnomon	intron	3422817	3423165	921	NO
NC_021694.1	Gnomon	exon	3423166	3423259	922	NO
NC_021694.1	Gnomon	intron	3423260	3424871	923	NO
NC_021694.1	Gnomon	exon	3424872	3424985	924	NO
NC_021694.1	Gnomon	intron	3424986	3425229	925	NO
NC_021694.1	Gnomon	exon	3425230	3425332	926	NO
NC_021694.1	Gnomon	intron	3425333	3425493	927	NO
NC_021694.1	Gnomon	exon	3425494	3425587	928	NO
NC_021696.1	Gnomon	non_coding	3425588	3426955	NA	NA
NC_021694.1	Gnomon	exon	3426956	3426979	930	NO
NC_021694.1	Gnomon	intron	3426980	3438918	931	NO
NC_021694.1	Gnomon	exon	3438919	3439068	932	NO
NC_021694.1	Gnomon	intron	3439069	3441341	933	NO
NC_021694.1	Gnomon	exon	3441342	3441399	934	NO
NC_021694.1	Gnomon	intron	3441400	3447850	935	NO
NC_021694.1	Gnomon	exon	3447851	3448035	936	NO
NC_021694.1	Gnomon	intron	3448036	3448112	937	NO
NC_021694.1	Gnomon	exon	3448113	3448287	938	NO
NC_021694.1	Gnomon	intron	3448288	3448919	939	NO
NC_021694.1	Gnomon	exon	3448920	3449089	940	NO
NC_021694.1	Gnomon	intron	3449090	3449238	941	NO
NC_021694.1	Gnomon	exon	3449239	3449425	942	NO
NC_021694.1	Gnomon	intron	3449426	3450362	943	NO
NC_021694.1	Gnomon	exon	3450363	3452290	944	NO
NC_021696.1	Gnomon	non_coding	3452291	3456084	NA	NA
NC_021694.1	Gnomon	exon	3456085	3456180	946	NO
NC_021694.1	Gnomon	intron	3456181	3456254	947	NO
